Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8JJCA,2026.03,1474.639,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8LL1CA,2016.06,2760.886,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2016.09,2184.214,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2016.12,3193.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.03,2440.966,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.06,2942.33,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.09,2256.724,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.12,3329.06,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.03,2646.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.06,3330.673,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.09,2865.103,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.12,2924.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.03,2588.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.06,2680.704,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.09,2768.714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.12,2864.88,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.03,2994.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.06,2880.085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.09,2897.062,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.12,3514.201,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2021.03,3231.243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2021.06,3599.698,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2021.09,3473.699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
